#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1526348397.38477	193	192.168.100.3	22832	192.112.36.4	53	udp	-	0.138338	85	1216	CON	-	-	-	-	1	-	1	-	(empty)
1526348397.38492	194	192.168.100.3	24460	192.112.36.4	53	udp	-	0.143069	70	1139	CON	-	-	-	-	1	-	1	-	(empty)
1526348397.58106	195	192.168.100.3	60946	192.31.80.30	53	udp	-	0.278547	85	806	CON	-	-	-	-	1	-	1	-	(empty)
1526348397.8782	196	192.168.100.3	58256	172.217.25.170	443	tcp	-	171.085968	3130	3725	FIN	-	-	-	-	23	-	16	-	(empty)
1526348473.05332	197	192.168.100.27	58999	192.168.100.1	53	udp	-	1176.48999	174	456	CON	-	-	-	-	2	-	2	-	(empty)
1526348475.56796	198	fe80::250:56ff:febe:26db	5353	ff02::fb	5353	udp	-	0	107	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348475.61116	199	192.168.100.3	5353	224.0.0.251	5353	udp	-	0	87	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348478.20426	200	192.168.100.27	-1	192.168.100.1	-1	arp	-	1176.32312	180	180	CON	-	-	-	-	3	-	3	-	(empty)
1526348484.52837	201	192.168.100.149	40353	192.168.217.2	53	udp	-	2.501165	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348491.0303	202	192.168.100.149	41812	8.8.8.8	53	udp	-	0.007202	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348490.56219	203	192.168.100.150	44061	192.168.217.2	53	udp	-	2.501002	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348494.83953	204	192.168.100.147	58421	8.8.8.8	53	udp	-	0.357798	164	438	CON	-	-	-	-	2	-	2	-	(empty)
1526348495.19756	205	192.168.100.147	51128	52.11.124.117	443	tcp	-	0.822892	7007	10601	FIN	-	-	-	-	15	-	14	-	(empty)
1526348493.72363	206	192.168.100.148	46841	192.168.217.2	53	udp	-	2.501129	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348497.06384	207	192.168.100.150	51145	8.8.8.8	53	udp	-	0.007221	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348498.83127	208	192.168.100.148	-1	192.168.100.1	-1	arp	-	788.479614	300	300	CON	-	-	-	-	5	-	5	-	(empty)
1526348497.60448	209	192.168.100.149	36033	192.168.217.2	53	udp	-	2.500983	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348500.22574	210	192.168.100.148	58134	8.8.8.8	53	udp	-	0.007183	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348497.97299	211	192.168.100.147	60454	192.168.217.2	53	udp	-	2.501104	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348502.56217	212	192.168.100.150	54036	192.168.217.2	53	udp	-	2.501241	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348504.10635	213	192.168.100.149	55957	8.8.8.8	53	udp	-	0.007815	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348504.47496	214	192.168.100.147	45699	8.8.8.8	53	udp	-	0.007432	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348509.06419	215	192.168.100.150	34969	8.8.8.8	53	udp	-	0.007383	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348507.21149	216	192.168.100.148	33232	192.168.217.2	53	udp	-	2.500164	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348512.69783	217	fe80::250:56ff:febe:e9d9	5353	ff02::fb	5353	udp	-	0	107	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348512.69807	218	192.168.100.5	5353	224.0.0.251	5353	udp	-	0	87	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348510.6411	219	192.168.100.147	49347	192.168.217.2	53	udp	-	2.501101	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348513.71168	220	192.168.100.148	43346	8.8.8.8	53	udp	-	0.007396	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348517.14309	221	192.168.100.147	51510	8.8.8.8	53	udp	-	0.007261	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526348526.29279	222	192.168.100.150	8612	192.168.100.255	8612	udp	-	0.010097	120	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348526.2928	223	192.168.100.150	8612	192.168.100.255	8610	udp	-	0.0101	120	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348526.29287	224	fe80::250:56ff:febe:254	8612	ff02::1	8612	udp	-	0.010028	156	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348526.29288	225	fe80::250:56ff:febe:254	8612	ff02::1	8610	udp	-	0.010023	156	0	INT	-	-	-	-	2	-	0	-	(empty)
1526348527.85179	226	192.168.100.150	58122	255.255.255.255	3289	udp	-	0	60	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348528.899	227	192.168.100.150	42549	255.255.255.255	1124	udp	-	0	79	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348545.92685	228	192.168.100.147	57554	8.8.8.8	53	udp	-	0.180107	162	278	CON	-	-	-	-	2	-	2	-	(empty)
1526348546.10715	229	192.168.100.147	48186	52.201.147.106	443	tcp	-	1.766426	1646	6639	FIN	-	-	-	-	13	-	13	-	(empty)
1526348717.05266	230	192.168.100.4	5353	224.0.0.251	5353	udp	-	0	87	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348717.05276	231	fe80::c0c0:aa20:45b9:bdd9	5353	ff02::fb	5353	udp	-	0	107	0	INT	-	-	-	-	1	-	0	-	(empty)
1526348805.67973	232	192.168.100.1	-1	192.168.100.4	-1	arp	-	0.000022	60	42	CON	-	-	-	-	1	-	1	-	(empty)
1526348804.87182	233	192.168.100.4	60001	192.168.100.1	53	udp	-	6.208192	380	694	CON	-	-	-	-	5	-	4	-	(empty)
1526348809.94436	234	192.168.100.4	-1	192.168.100.1	-1	arp	-	575.748169	126	180	CON	-	-	-	-	3	-	3	-	(empty)
1526348809.87289	235	192.168.100.4	37642	91.189.92.40	443	tcp	-	51.489693	1677	5584	RST	-	-	-	-	15	-	12	-	(empty)
1526348811.08028	236	192.168.100.4	37644	91.189.92.40	443	tcp	-	52.009312	4673	278109	RST	-	-	-	-	60	-	192	-	(empty)
1526348907.20291	237	192.168.100.1	-1	192.168.100.3	-1	arp	-	0.00002	60	60	CON	-	-	-	-	1	-	1	-	(empty)
1526348988.06485	238	192.168.100.27	68	192.168.100.1	67	udp	-	0.001609	342	342	CON	-	-	-	-	1	-	1	-	(empty)
1526349103.16994	239	192.168.100.150	51525	192.168.217.2	53	udp	-	2.500187	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349109.67013	240	192.168.100.150	48574	8.8.8.8	53	udp	-	0.007171	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349114.58042	241	192.168.100.149	43314	192.168.217.2	53	udp	-	2.501116	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349121.08242	242	192.168.100.149	49994	8.8.8.8	53	udp	-	0.007082	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349121.96337	243	192.168.100.148	35930	192.168.217.2	53	udp	-	2.501011	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349128.46558	244	192.168.100.148	56344	8.8.8.8	53	udp	-	0.007357	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349137.01305	245	192.168.100.147	38514	192.168.217.2	53	udp	-	2.499924	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349142.0806	246	192.168.100.147	-1	192.168.100.1	-1	arp	-	218.879776	180	180	CON	-	-	-	-	3	-	3	-	(empty)
1526349143.51299	247	192.168.100.147	40684	8.8.8.8	53	udp	-	0.008054	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349159.74458	248	fe80::250:56ff:febe:89ee	133	ff02::2	0	ipv6-icmp	-	0	70	0	NRS	-	-	-	-	1	-	0	-	(empty)
1526349172.8976	249	192.168.100.150	37178	192.168.217.2	53	udp	-	2.500849	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349174.58837	250	192.168.100.149	56469	192.168.217.2	53	udp	-	2.501134	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349177.92498	251	192.168.100.147	38275	192.168.217.2	53	udp	-	2.50084	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349176.2474	252	192.168.100.148	37551	192.168.217.2	53	udp	-	2.499885	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349179.40009	253	192.168.100.150	34222	8.8.8.8	53	udp	-	0.006721	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349181.09035	254	192.168.100.149	43017	8.8.8.8	53	udp	-	0.007419	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349182.74742	255	192.168.100.148	56727	8.8.8.8	53	udp	-	0.00733	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349184.42664	256	192.168.100.147	51507	8.8.8.8	53	udp	-	0.007745	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349184.8618	257	192.168.100.150	59372	192.168.217.2	53	udp	-	2.501061	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349186.60425	258	192.168.100.149	34540	192.168.217.2	53	udp	-	2.500994	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349189.95284	259	192.168.100.147	35587	192.168.217.2	53	udp	-	2.501106	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349188.20323	260	192.168.100.148	55575	192.168.217.2	53	udp	-	2.500026	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349191.36368	261	192.168.100.150	57850	8.8.8.8	53	udp	-	0.007326	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349193.10605	262	192.168.100.149	54809	8.8.8.8	53	udp	-	0.007206	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349194.70308	263	192.168.100.148	34894	8.8.8.8	53	udp	-	0.007931	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349196.45479	264	192.168.100.147	44499	8.8.8.8	53	udp	-	0.007337	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349198.50578	265	192.168.100.150	35242	192.168.217.2	53	udp	-	2.500951	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349198.7601	266	192.168.100.149	41747	192.168.217.2	53	udp	-	2.500954	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349200.1792	267	192.168.100.148	55337	192.168.217.2	53	udp	-	2.500053	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349205.00762	268	192.168.100.150	36951	8.8.8.8	53	udp	-	0.007909	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349205.26174	269	192.168.100.149	54806	8.8.8.8	53	udp	-	0.007011	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349202.78484	270	192.168.100.147	50739	192.168.217.2	53	udp	-	2.501166	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526349206.67903	271	192.168.100.148	43043	8.8.8.8	53	udp	-	0.007515	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349209.28678	272	192.168.100.147	40191	8.8.8.8	53	udp	-	0.007486	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526349282.18004	273	192.168.100.148	41936	27.124.125.250	123	udp	-	0.048447	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526349282.99928	274	192.168.100.27	5353	224.0.0.251	5353	udp	-	0	183	0	INT	-	-	-	-	1	-	0	-	(empty)
1526349283.35333	275	192.168.100.150	41729	27.124.125.250	123	udp	-	0.048631	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526349283.41203	276	fe80::2c6a:ff9b:7e14:166a	5353	ff02::fb	5353	udp	-	0	203	0	INT	-	-	-	-	1	-	0	-	(empty)
1526349355.89048	277	192.168.100.147	36708	129.250.35.250	123	udp	-	0.007321	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526349322.86859	278	192.168.100.5	49859	192.168.100.3	3306	tcp	-	43.132221	2981	8687	CON	-	-	-	-	28	-	27	-	(empty)
1526349380.46576	279	192.168.100.4	40253	91.189.91.157	123	udp	-	0.219862	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526349836.85258	280	192.168.100.3	59552	13.55.154.73	8883	tcp	-	1743.19519	591165	93918	CON	-	-	-	-	1423	-	1423	-	(empty)
1526349833.12651	281	192.168.100.55	8080	192.168.100.3	80	tcp	-	1745.653564	35616240	34181742	CON	-	-	-	-	34798	-	34797	-	(empty)
1526349833.12651	282	192.168.100.46	80	192.168.100.5	80	tcp	-	1745.807861	32123625	0	CON	-	-	-	-	34801	-	0	-	(empty)
1526349833.12651	283	192.168.100.5	0	192.168.100.3	0	tcp	-	1745.807861	18118177	0	CON	-	-	-	-	20881	-	0	-	(empty)
1526349833.17625	284	192.168.100.46	3456	192.168.100.5	80	udp	-	1745.758057	35020980	34166640	CON	-	-	-	-	34800	-	34800	-	(empty)
1526349833.17625	285	192.168.100.46	80	192.168.100.5	80	udp	-	1745.758057	33131340	0	INT	-	-	-	-	34800	-	0	-	(empty)
1526349833.17626	286	192.168.100.7	365	192.168.100.3	565	udp	-	1745.907227	1148520	0	INT	-	-	-	-	19142	-	0	-	(empty)
1526349833.22809	287	192.168.100.6	80	192.168.100.3	80	tcp	-	1746.104004	3606168	0	CON	-	-	-	-	12183	-	0	-	(empty)
1526350038.98028	288	192.168.100.7	139	192.168.100.4	36390	tcp	-	1453.942627	350	330	CON	-	-	-	-	5	-	5	-	(empty)
1526350044.12036	289	192.168.100.4	-1	192.168.100.7	-1	arp	-	1453.824219	210	300	CON	-	-	-	-	5	-	5	-	(empty)
1526350103.20574	290	192.168.100.1	-1	192.168.100.3	-1	arp	-	1197.010742	120	120	CON	-	-	-	-	2	-	2	-	(empty)
1526350117.68535	291	192.168.100.6	138	192.168.100.255	138	udp	-	900.019836	500	0	INT	-	-	-	-	2	-	0	-	(empty)
1526350158.07267	292	192.168.100.7	138	192.168.100.255	138	udp	-	1455.345703	1629	0	INT	-	-	-	-	6	-	0	-	(empty)
1526350202.68632	293	192.168.100.3	4454	216.239.34.10	53	udp	-	0.143152	98	103	CON	-	-	-	-	1	-	1	-	(empty)
1526350203.04034	294	192.168.100.3	62369	128.63.2.53	53	udp	-	0.231634	85	1216	CON	-	-	-	-	1	-	1	-	(empty)
1526350203.08076	295	192.168.100.3	50077	128.63.2.53	53	udp	-	0.23111	70	1139	CON	-	-	-	-	1	-	1	-	(empty)
1526350203.31333	296	192.168.100.3	6313	192.12.94.30	53	udp	-	0.164316	85	806	CON	-	-	-	-	1	-	1	-	(empty)
1526350290.92368	297	192.168.100.149	50319	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350294.78168	298	192.168.100.150	40888	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350296.17487	299	192.168.100.149	41857	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350296.32263	300	192.168.100.148	46101	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350298.17768	301	192.168.100.149	40537	224.0.0.251	5353	udp	-	0	60	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350298.95966	302	192.168.100.147	58307	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350299.78599	303	192.168.100.150	53016	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350301.32724	304	192.168.100.148	59350	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350301.79287	305	192.168.100.150	39239	224.0.0.251	5353	udp	-	0	60	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350303.33225	306	192.168.100.148	46789	224.0.0.251	5353	udp	-	0	60	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350303.96558	307	192.168.100.147	33469	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350305.96956	308	192.168.100.147	55276	224.0.0.251	5353	udp	-	0	60	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350318.17825	309	192.168.100.149	38037	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350203.64484	310	192.168.100.3	58258	172.217.25.170	443	tcp	-	171.366257	2997	4366	FIN	-	-	-	-	21	-	20	-	(empty)
1526350321.7934	311	192.168.100.150	47923	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350323.17962	312	192.168.100.149	60248	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350323.33277	313	192.168.100.148	35600	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350325.9702	314	192.168.100.147	45224	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350326.79551	315	192.168.100.150	41879	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350325.27589	316	192.168.100.149	57220	192.168.217.2	53	udp	-	2.500086	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526350328.33508	317	192.168.100.148	37122	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350330.47952	318	192.168.100.149	-1	192.168.100.1	-1	arp	-	1290.240234	300	300	CON	-	-	-	-	5	-	5	-	(empty)
1526350330.97293	319	192.168.100.147	58949	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350328.88511	320	192.168.100.150	51417	192.168.217.2	53	udp	-	2.501092	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526350331.77578	321	192.168.100.149	44604	8.8.8.8	53	udp	-	0.007491	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526350330.41832	322	192.168.100.148	44023	192.168.217.2	53	udp	-	2.5	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526350333.05614	323	192.168.100.147	53363	192.168.217.2	53	udp	-	2.499854	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526350334.04088	324	192.168.100.150	-1	192.168.100.1	-1	arp	-	1279.488403	300	300	CON	-	-	-	-	5	-	5	-	(empty)
1526350335.38714	325	192.168.100.150	50684	8.8.8.8	53	udp	-	0.007446	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526350335.63419	326	192.168.100.148	-1	192.168.100.1	-1	arp	-	1284.86438	240	240	CON	-	-	-	-	4	-	4	-	(empty)
1526350336.91806	327	192.168.100.148	56826	8.8.8.8	53	udp	-	0.007017	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526350338.11593	328	192.168.100.147	-1	192.168.100.1	-1	arp	-	1283.584351	300	300	CON	-	-	-	-	5	-	5	-	(empty)
1526350339.55584	329	192.168.100.147	52696	8.8.8.8	53	udp	-	0.007284	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526350360.46626	330	fe80::250:56ff:febe:bf1a	133	ff02::2	0	ipv6-icmp	-	0	70	0	NRS	-	-	-	-	1	-	0	-	(empty)
1526350361.94488	331	fe80::250:56ff:febe:254	133	ff02::2	0	ipv6-icmp	-	0	70	0	NRS	-	-	-	-	1	-	0	-	(empty)
1526350371.79636	332	192.168.100.149	38685	27.124.125.250	123	udp	-	0.048481	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526350647.47786	333	fe80::c0c0:aa20:45b9:bdd9	5353	ff02::fb	5353	udp	-	0	180	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350647.47802	334	192.168.100.4	5353	224.0.0.251	5353	udp	-	0	160	0	INT	-	-	-	-	1	-	0	-	(empty)
1526350750.83181	335	fe80::250:56ff:febe:c038	133	ff02::2	0	ipv6-icmp	-	0	70	0	NRS	-	-	-	-	1	-	0	-	(empty)
1526351330.43348	336	192.168.100.148	56984	27.124.125.250	123	udp	-	0.04829	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526351331.60717	337	192.168.100.150	37233	27.124.125.250	123	udp	-	0.048457	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526351404.14406	338	192.168.100.147	54577	129.250.35.250	123	udp	-	0.006957	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526351425.18383	339	192.168.100.27	58999	192.168.100.1	53	udp	-	0.180937	87	103	CON	-	-	-	-	1	-	1	-	(empty)
1526351425.36437	340	192.168.100.1	-1	192.168.100.27	-1	arp	-	0.000336	60	60	CON	-	-	-	-	1	-	1	-	(empty)
1526351428.71579	341	192.168.100.4	56155	91.189.91.157	123	udp	-	0.219518	90	90	CON	-	-	-	-	1	-	1	-	(empty)
1526351428.93517	342	192.168.100.1	-1	192.168.100.4	-1	arp	-	0.000016	60	42	CON	-	-	-	-	1	-	1	-	(empty)
1526351430.40426	343	192.168.100.27	-1	192.168.100.1	-1	arp	-	0.000097	60	60	CON	-	-	-	-	1	-	1	-	(empty)
1526351433.94434	344	192.168.100.4	-1	192.168.100.1	-1	arp	-	0.000216	42	60	CON	-	-	-	-	1	-	1	-	(empty)
1526351503.17357	345	192.168.100.150	41144	192.168.217.2	53	udp	-	2.499495	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351511.67186	346	192.168.100.149	36265	192.168.217.2	53	udp	-	0	86	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351515.64287	347	192.168.100.148	60446	192.168.217.2	53	udp	-	0	86	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351518.45249	348	192.168.100.147	46344	192.168.217.2	53	udp	-	0	86	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351524.4655	349	192.168.100.150	46295	192.168.217.2	53	udp	-	2.499994	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351526.192	350	192.168.100.149	33062	192.168.217.2	53	udp	-	2.500242	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351527.41494	351	192.168.100.148	52225	192.168.217.2	53	udp	-	2.500115	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351530.96546	352	192.168.100.150	34325	8.8.8.8	53	udp	-	0.007559	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351528.76863	353	192.168.100.147	42779	192.168.217.2	53	udp	-	2.501049	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351532.69208	354	192.168.100.149	49546	8.8.8.8	53	udp	-	0.007099	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351533.91498	355	192.168.100.148	52476	8.8.8.8	53	udp	-	0.007767	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351535.27039	356	192.168.100.147	52166	8.8.8.8	53	udp	-	0.007496	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351537.50159	357	192.168.100.150	39229	192.168.217.2	53	udp	-	2.501029	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351540.46668	358	192.168.100.148	47494	192.168.217.2	53	udp	-	2.500232	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351540.53595	359	192.168.100.149	47269	192.168.217.2	53	udp	-	2.501163	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351544.00339	360	192.168.100.150	50302	8.8.8.8	53	udp	-	0.007445	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351541.7965	361	192.168.100.147	60219	192.168.217.2	53	udp	-	2.501014	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351546.96695	362	192.168.100.148	41735	8.8.8.8	53	udp	-	0.007598	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351547.03802	363	192.168.100.149	41448	8.8.8.8	53	udp	-	0.007321	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351548.29835	364	192.168.100.147	44858	8.8.8.8	53	udp	-	0.007894	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351590.7832	365	192.168.100.3	53586	202.12.27.33	53	udp	-	0.15618	70	1181	CON	-	-	-	-	1	-	1	-	(empty)
1526351590.8228	366	192.168.100.3	18535	202.12.27.33	53	udp	-	0.162404	70	1139	CON	-	-	-	-	1	-	1	-	(empty)
1526351608.52154	367	192.168.100.150	39053	192.168.217.2	53	udp	-	2.501064	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351615.02323	368	192.168.100.150	60153	8.8.8.8	53	udp	-	0.007359	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351615.36279	369	192.168.100.148	55090	192.168.217.2	53	udp	-	2.499975	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351615.53195	370	192.168.100.149	58139	192.168.217.2	53	udp	-	2.501068	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351616.61642	371	192.168.100.147	41246	192.168.217.2	53	udp	-	2.500974	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351621.86271	372	192.168.100.148	46862	8.8.8.8	53	udp	-	0.007215	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351677.43771	373	192.168.100.148	59637	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351682.55146	374	192.168.100.148	50355	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351684.55609	375	192.168.100.148	46152	224.0.0.251	5353	udp	-	0	60	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351704.55696	376	192.168.100.148	58337	224.0.0.251	5353	udp	-	0	88	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351709.55864	377	192.168.100.148	54218	224.0.0.251	5353	udp	-	0	83	0	INT	-	-	-	-	1	-	0	-	(empty)
1526351711.64281	378	192.168.100.148	55376	192.168.217.2	53	udp	-	2.501056	172	0	INT	-	-	-	-	2	-	0	-	(empty)
1526351716.75451	379	192.168.100.148	-1	192.168.100.1	-1	arp	-	0.000154	60	60	CON	-	-	-	-	1	-	1	-	(empty)
1526351718.14491	380	192.168.100.148	37054	8.8.8.8	53	udp	-	0.007235	86	86	CON	-	-	-	-	1	-	1	-	(empty)
1526351723.0231	381	192.168.100.27	58999	192.168.100.1	53	udp	-	353.343842	189	656	CON	-	-	-	-	2	-	2	-	(empty)
1526351728.13354	382	192.168.100.27	-1	192.168.100.1	-1	arp	-	804.353699	180	180	CON	-	-	-	-	3	-	3	-	(empty)
1526351635.00733	383	192.168.100.55	8080	192.168.100.3	80	tcp	-	1097.527954	22429815	21786074	CON	-	-	-	-	22129	-	22129	-	(empty)
1526351635.00732	384	192.168.100.46	80	192.168.100.5	80	udp	-	1097.782104	20897056	0	INT	-	-	-	-	22134	-	0	-	(empty)
1526351635.00733	385	192.168.100.46	80	192.168.100.5	80	tcp	-	1097.595703	20975109	0	CON	-	-	-	-	22631	-	0	-	(empty)
1526351635.00733	386	192.168.100.5	0	192.168.100.3	0	tcp	-	1098.481567	11829764	0	CON	-	-	-	-	13490	-	0	-	(empty)
1526351635.05704	387	192.168.100.46	3456	192.168.100.5	80	udp	-	1097.685791	22414140	21947800	CON	-	-	-	-	22132	-	22132	-	(empty)
1526351635.05706	388	192.168.100.6	80	192.168.100.3	80	tcp	-	1099.732666	2245456	0	CON	-	-	-	-	7586	-	0	-	(empty)
1526351635.05706	389	192.168.100.7	365	192.168.100.3	565	udp	-	1098.546875	744540	0	INT	-	-	-	-	12409	-	0	-	(empty)
